id,name,artists,release_date,language,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",2023-06-02,AR,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,audio_features,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,215467,4
3xvzR05d6KgexfzjJgDRDl,Pop like this Pt. 2 - Slowed,prodbycpkshawn,2024-05-29,AR,0.772,0.423,1,-8.452,1,0.0562,0.00905,0.516,0.14,0.281,157.156,audio_features,spotify:track:3xvzR05d6KgexfzjJgDRDl,https://api.spotify.com/v1/tracks/3xvzR05d6KgexfzjJgDRDl,https://api.spotify.com/v1/audio-analysis/3xvzR05d6KgexfzjJgDRDl,122187,4
4GssB27iJeqmfGxS94Tfij,Popular Monster,Falling In Reverse,2019-11-20,AR,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,audio_features,spotify:track:4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/tracks/4GssB27iJeqmfGxS94Tfij,https://api.spotify.com/v1/audio-analysis/4GssB27iJeqmfGxS94Tfij,220537,4
2Ct0MnmqHDvjLqpi5gxcSM,Pop like this Pt. 2,prodbycpkshawn,2024-05-29,AR,0.842,0.461,1,-5.189,1,0.0675,0.000624,0.623,0.0545,0.48,100.001,audio_features,spotify:track:2Ct0MnmqHDvjLqpi5gxcSM,https://api.spotify.com/v1/tracks/2Ct0MnmqHDvjLqpi5gxcSM,https://api.spotify.com/v1/audio-analysis/2Ct0MnmqHDvjLqpi5gxcSM,99657,4
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",2019-06-07,AR,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,audio_features,spotify:track:6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,166560,4
3lOMJTQTd6J34faYwASc33,POP!,NAYEON,2022-06-24,AR,0.795,0.859,2,-2.994,1,0.0542,0.0361,0.0,0.0321,0.356,96.986,audio_features,spotify:track:3lOMJTQTd6J34faYwASc33,https://api.spotify.com/v1/tracks/3lOMJTQTd6J34faYwASc33,https://api.spotify.com/v1/audio-analysis/3lOMJTQTd6J34faYwASc33,168107,4
3wn8nOygkHLUQ9dlXM1rKW,Poppin,Yeat,2022-02-18,AR,0.705,0.613,7,-7.441,1,0.123,0.262,6.97e-06,0.198,0.259,74.521,audio_features,spotify:track:3wn8nOygkHLUQ9dlXM1rKW,https://api.spotify.com/v1/tracks/3wn8nOygkHLUQ9dlXM1rKW,https://api.spotify.com/v1/audio-analysis/3wn8nOygkHLUQ9dlXM1rKW,167187,4
57Pk2GU0ABFYBbbcgYxqki,"Popular - From ""Wicked"" Original Broadway Cast Recording/2003","Stephen Schwartz, Kristin Chenoweth, Stephen Oremus, Alex Lacamoire",2013-01-01,AR,0.711,0.228,0,-12.85,1,0.172,0.776,0.0,0.122,0.548,88.714,audio_features,spotify:track:57Pk2GU0ABFYBbbcgYxqki,https://api.spotify.com/v1/tracks/57Pk2GU0ABFYBbbcgYxqki,https://api.spotify.com/v1/audio-analysis/57Pk2GU0ABFYBbbcgYxqki,224387,4
47yD0e9MCRIB8dgUXPfyW3,pop ur shit,"21 Savage, Young Thug, Metro Boomin",2024-01-12,AR,0.853,0.533,4,-6.647,1,0.126,0.263,0.00406,0.134,0.306,123.066,audio_features,spotify:track:47yD0e9MCRIB8dgUXPfyW3,https://api.spotify.com/v1/tracks/47yD0e9MCRIB8dgUXPfyW3,https://api.spotify.com/v1/audio-analysis/47yD0e9MCRIB8dgUXPfyW3,193320,4
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,2019-07-26,AR,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,audio_features,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,216387,4
4BLbZo3DCqQXMzogWV1GNP,POPTHATRUNK,"1nonly, Freddie Dredd",2023-08-25,AR,0.73,0.782,10,-3.884,0,0.05,0.0766,0.0338,0.106,0.593,180.068,audio_features,spotify:track:4BLbZo3DCqQXMzogWV1GNP,https://api.spotify.com/v1/tracks/4BLbZo3DCqQXMzogWV1GNP,https://api.spotify.com/v1/audio-analysis/4BLbZo3DCqQXMzogWV1GNP,133333,4
26Fx8UbsC0BV4J1CdtuLAy,Pop,OsamaSon,2023-12-08,AR,0.588,0.484,8,-7.058,0,0.153,0.0219,0.0,0.156,0.337,161.178,audio_features,spotify:track:26Fx8UbsC0BV4J1CdtuLAy,https://api.spotify.com/v1/tracks/26Fx8UbsC0BV4J1CdtuLAy,https://api.spotify.com/v1/audio-analysis/26Fx8UbsC0BV4J1CdtuLAy,109430,4
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),"DJ Khaled, Drake",2020-07-17,AR,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221,4
5zd9TgduWbfFXwgnm3K3Rz,Poppin' My Collar (feat. Project Pat),"Three 6 Mafia, Project Pat",2006-06-20,AR,0.729,0.795,7,-4.579,1,0.144,0.354,0.0,0.536,0.856,146.747,audio_features,spotify:track:5zd9TgduWbfFXwgnm3K3Rz,https://api.spotify.com/v1/tracks/5zd9TgduWbfFXwgnm3K3Rz,https://api.spotify.com/v1/audio-analysis/5zd9TgduWbfFXwgnm3K3Rz,176880,4
4E5IFAXCob6QqZaJMTw5YN,Poppin' Them Thangs,G-Unit,2003-01-01,AR,0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,88.017,audio_features,spotify:track:4E5IFAXCob6QqZaJMTw5YN,https://api.spotify.com/v1/tracks/4E5IFAXCob6QqZaJMTw5YN,https://api.spotify.com/v1/audio-analysis/4E5IFAXCob6QqZaJMTw5YN,240800,4
0umAduzH6cuIMorxfeGtUN,Pop like this Pt. 2 - Sped Up,prodbycpkshawn,2024-05-22,AR,0.847,0.559,1,-5.252,1,0.0498,0.000401,0.688,0.0913,0.476,108.004,audio_features,spotify:track:0umAduzH6cuIMorxfeGtUN,https://api.spotify.com/v1/tracks/0umAduzH6cuIMorxfeGtUN,https://api.spotify.com/v1/audio-analysis/0umAduzH6cuIMorxfeGtUN,92328,4
67gUqq3wVAztSquOpNZ4Xs,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",2023-06-02,AR,0.844,0.677,1,-6.216,1,0.158,0.0406,8.32e-05,0.407,0.841,98.995,audio_features,spotify:track:67gUqq3wVAztSquOpNZ4Xs,https://api.spotify.com/v1/tracks/67gUqq3wVAztSquOpNZ4Xs,https://api.spotify.com/v1/audio-analysis/67gUqq3wVAztSquOpNZ4Xs,215467,4
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),"The Weeknd, Playboi Carti, Madonna",2024-02-09,AR,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,audio_features,spotify:track:7GUhiAHLoVy1V8ucQuZ3CB,https://api.spotify.com/v1/tracks/7GUhiAHLoVy1V8ucQuZ3CB,https://api.spotify.com/v1/audio-analysis/7GUhiAHLoVy1V8ucQuZ3CB,215467,4
6AviHKu3ydzAePBmzEi62v,Popular Song,"MIKA, Ariana Grande",2013-01-01,AR,0.666,0.81,8,-4.574,1,0.0458,0.152,0.0,0.0613,0.811,99.023,audio_features,spotify:track:6AviHKu3ydzAePBmzEi62v,https://api.spotify.com/v1/tracks/6AviHKu3ydzAePBmzEi62v,https://api.spotify.com/v1/audio-analysis/6AviHKu3ydzAePBmzEi62v,200213,4
5sbooPcNgIE22DwO0VNGUJ,POP/STARS,"K/DA, Madison Beer, (G)I-DLE, Jaira Burns, League of Legends",2018-11-03,AR,0.566,0.769,7,-4.342,1,0.0872,0.0183,0.0,0.108,0.385,170.036,audio_features,spotify:track:5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/tracks/5sbooPcNgIE22DwO0VNGUJ,https://api.spotify.com/v1/audio-analysis/5sbooPcNgIE22DwO0VNGUJ,191100,4
19UUPNx5jccGgQ2GCIZkww,"Pop, Lock & Drop It",Huey,2006-09-19,AR,0.745,0.568,0,-8.332,1,0.164,0.000756,0.0,0.159,0.493,144.141,audio_features,spotify:track:19UUPNx5jccGgQ2GCIZkww,https://api.spotify.com/v1/tracks/19UUPNx5jccGgQ2GCIZkww,https://api.spotify.com/v1/audio-analysis/19UUPNx5jccGgQ2GCIZkww,263240,4
3Jv1XgMPVjdN5xGfnRJ20s,Pop That,"French Montana, Rick Ross, Drake, Lil Wayne",2013-01-01,CA,0.734,0.892,2,-1.856,1,0.125,0.0648,0.0,0.58,0.605,138.031,audio_features,spotify:track:3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/tracks/3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/audio-analysis/3Jv1XgMPVjdN5xGfnRJ20s,303533,4
0So2sgVa8aJiARPl2P29u2,Pope Is a Rockstar,SALES,2016-04-20,AR,0.725,0.446,4,-8.958,0,0.0287,0.85,0.243,0.107,0.311,90.024,audio_features,spotify:track:0So2sgVa8aJiARPl2P29u2,https://api.spotify.com/v1/tracks/0So2sgVa8aJiARPl2P29u2,https://api.spotify.com/v1/audio-analysis/0So2sgVa8aJiARPl2P29u2,187333,4
0fIffclhgJC5h8AdMMVvkp,Welcome To The Party,Pop Smoke,2019-07-26,AR,0.63,0.724,2,-5.543,1,0.105,0.0138,6.92e-05,0.196,0.237,143.024,audio_features,spotify:track:0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/tracks/0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/audio-analysis/0fIffclhgJC5h8AdMMVvkp,214960,4
1EG6y4KL5c0T5UAT41d7VH,Popular Loner,Rod Wave,2019-06-14,AR,0.684,0.62,10,-9.029,1,0.188,0.0541,0.0,0.142,0.773,159.893,audio_features,spotify:track:1EG6y4KL5c0T5UAT41d7VH,https://api.spotify.com/v1/tracks/1EG6y4KL5c0T5UAT41d7VH,https://api.spotify.com/v1/audio-analysis/1EG6y4KL5c0T5UAT41d7VH,156813,4
25zlnOAzbVoOzIeXSvQFf1,Got It On Me,Pop Smoke,2020-07-03,AR,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,audio_features,spotify:track:25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/tracks/25zlnOAzbVoOzIeXSvQFf1,https://api.spotify.com/v1/audio-analysis/25zlnOAzbVoOzIeXSvQFf1,164580,4
0widrZ6KVNuIPhbM1rWPDR,Pop Star,Coco & Clair Clair,2022-11-04,AR,0.891,0.67,0,-7.256,1,0.135,0.203,0.00273,0.11,0.938,128.046,audio_features,spotify:track:0widrZ6KVNuIPhbM1rWPDR,https://api.spotify.com/v1/tracks/0widrZ6KVNuIPhbM1rWPDR,https://api.spotify.com/v1/audio-analysis/0widrZ6KVNuIPhbM1rWPDR,184222,4
3cIjeDpRUFiKU5tDXEY7Aw,Pop Star,Coco & Clair Clair,2020-12-18,AR,0.891,0.67,0,-7.256,1,0.135,0.203,0.00273,0.11,0.938,128.046,audio_features,spotify:track:3cIjeDpRUFiKU5tDXEY7Aw,https://api.spotify.com/v1/tracks/3cIjeDpRUFiKU5tDXEY7Aw,https://api.spotify.com/v1/audio-analysis/3cIjeDpRUFiKU5tDXEY7Aw,184222,4
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay",2020-07-03,AR,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,0.269,179.798,audio_features,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm,213333,4
6mSJEqkgiBMtqZSXSMvb4s,Pop Out,Big Boogie,2021-12-24,AR,0.831,0.715,10,-5.121,0,0.251,0.0354,0.0,0.273,0.443,135.98,audio_features,spotify:track:6mSJEqkgiBMtqZSXSMvb4s,https://api.spotify.com/v1/tracks/6mSJEqkgiBMtqZSXSMvb4s,https://api.spotify.com/v1/audio-analysis/6mSJEqkgiBMtqZSXSMvb4s,200750,4
0VOMBffX1llDu37yQUt3u3,Pop Out (feat. Nardo Wick),"Lil Baby, Nardo Wick",2022-10-14,AR,0.464,0.558,1,-6.973,1,0.289,0.00275,0.000275,0.223,0.346,158.881,audio_features,spotify:track:0VOMBffX1llDu37yQUt3u3,https://api.spotify.com/v1/tracks/0VOMBffX1llDu37yQUt3u3,https://api.spotify.com/v1/audio-analysis/0VOMBffX1llDu37yQUt3u3,195197,4
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby",2020-07-03,AR,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
7zlbWcAnL2pIGsGhRswUgK,Pop Yo Shit,Veeze,2024-05-30,AR,0.659,0.611,1,-7.616,1,0.344,0.015,0.0,0.0915,0.385,164.021,audio_features,spotify:track:7zlbWcAnL2pIGsGhRswUgK,https://api.spotify.com/v1/tracks/7zlbWcAnL2pIGsGhRswUgK,https://api.spotify.com/v1/audio-analysis/7zlbWcAnL2pIGsGhRswUgK,147805,4
25G8NNFBnjXgWCGtyPa1Ax,Pop The Trunk,Yelawolf,2010-01-01,AR,0.912,0.673,2,-8.91,1,0.109,0.0995,0.0,0.103,0.123,120.157,audio_features,spotify:track:25G8NNFBnjXgWCGtyPa1Ax,https://api.spotify.com/v1/tracks/25G8NNFBnjXgWCGtyPa1Ax,https://api.spotify.com/v1/audio-analysis/25G8NNFBnjXgWCGtyPa1Ax,228160,4
0Jc8qF1mUPo1A96HE9QxZz,Pop,*NSYNC,2001-07-24,AG,0.706,0.861,11,-6.684,1,0.154,0.0341,0.0,0.127,0.923,119.946,audio_features,spotify:track:0Jc8qF1mUPo1A96HE9QxZz,https://api.spotify.com/v1/tracks/0Jc8qF1mUPo1A96HE9QxZz,https://api.spotify.com/v1/audio-analysis/0Jc8qF1mUPo1A96HE9QxZz,238427,4
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,2020-07-03,AR,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4
5rpkYHBqreIuzSVrYWcNa1,Poppy Puppy,Kim Akvileja,2024-01-05,AR,0.622,0.0904,9,-24.54,1,0.0583,0.993,0.897,0.0886,0.655,120.325,audio_features,spotify:track:5rpkYHBqreIuzSVrYWcNa1,https://api.spotify.com/v1/tracks/5rpkYHBqreIuzSVrYWcNa1,https://api.spotify.com/v1/audio-analysis/5rpkYHBqreIuzSVrYWcNa1,89613,4
3ApAsbQP7d5GlFwwdExaTY,Poplar St,Glass Animals,2016-08-26,AR,0.575,0.446,4,-7.802,0,0.0296,0.247,0.00567,0.137,0.259,68.985,audio_features,spotify:track:3ApAsbQP7d5GlFwwdExaTY,https://api.spotify.com/v1/tracks/3ApAsbQP7d5GlFwwdExaTY,https://api.spotify.com/v1/audio-analysis/3ApAsbQP7d5GlFwwdExaTY,262540,4
1jDbQz6tr52WgScCTXMnaN,POP,Lil Uzi Vert,2020-03-06,AR,0.741,0.599,1,-6.672,0,0.419,0.00961,0.0,0.785,0.276,139.891,audio_features,spotify:track:1jDbQz6tr52WgScCTXMnaN,https://api.spotify.com/v1/tracks/1jDbQz6tr52WgScCTXMnaN,https://api.spotify.com/v1/audio-analysis/1jDbQz6tr52WgScCTXMnaN,227474,4
5mPSyjLatqB00IkPqRlbTE,Pop Style,Drake,2016-05-06,AR,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,audio_features,spotify:track:5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/tracks/5mPSyjLatqB00IkPqRlbTE,https://api.spotify.com/v1/audio-analysis/5mPSyjLatqB00IkPqRlbTE,212947,4
61N12G2IDag927XDCmMDr8,POP,Lil Uzi Vert,2020-03-13,AR,0.741,0.599,1,-6.672,0,0.419,0.00961,0.0,0.785,0.276,139.891,audio_features,spotify:track:61N12G2IDag927XDCmMDr8,https://api.spotify.com/v1/tracks/61N12G2IDag927XDCmMDr8,https://api.spotify.com/v1/audio-analysis/61N12G2IDag927XDCmMDr8,227474,4
4JYFFgmy2ZZWvhCh8aZbjP,Pop,Sophie Hunter,2023-03-29,AR,0.816,0.722,10,-4.402,0,0.343,0.0746,2.18e-06,0.357,0.906,103.937,audio_features,spotify:track:4JYFFgmy2ZZWvhCh8aZbjP,https://api.spotify.com/v1/tracks/4JYFFgmy2ZZWvhCh8aZbjP,https://api.spotify.com/v1/audio-analysis/4JYFFgmy2ZZWvhCh8aZbjP,152384,4
7amwRp4KIwmjbfGYpRzqjl,Pop! Goes the Weasel,Aleeza May,2024-03-01,AR,0.526,0.0187,0,-24.688,1,0.0995,0.994,0.956,0.0893,0.396,146.862,audio_features,spotify:track:7amwRp4KIwmjbfGYpRzqjl,https://api.spotify.com/v1/tracks/7amwRp4KIwmjbfGYpRzqjl,https://api.spotify.com/v1/audio-analysis/7amwRp4KIwmjbfGYpRzqjl,98000,3
5KzobobnQb7UZXKOUT249o,Pop,OsamaSon,2024-02-16,AR,0.588,0.484,8,-7.058,0,0.153,0.0219,0.0,0.156,0.337,161.178,audio_features,spotify:track:5KzobobnQb7UZXKOUT249o,https://api.spotify.com/v1/tracks/5KzobobnQb7UZXKOUT249o,https://api.spotify.com/v1/audio-analysis/5KzobobnQb7UZXKOUT249o,109430,4
7vGRXiYWFk6NjUnsNjQJQd,Poppin' - Main,Chris Brown,2005,AR,0.767,0.419,9,-3.011,0,0.0369,0.00895,0.0,0.0521,0.547,122.963,audio_features,spotify:track:7vGRXiYWFk6NjUnsNjQJQd,https://api.spotify.com/v1/tracks/7vGRXiYWFk6NjUnsNjQJQd,https://api.spotify.com/v1/audio-analysis/7vGRXiYWFk6NjUnsNjQJQd,265333,4
6QJbjDtSrVgDijIQ34l6Dx,Pop,New Kids On The Block,2024-05-17,AR,0.658,0.76,7,-6.509,1,0.0322,0.0388,0.0,0.127,0.534,121.973,audio_features,spotify:track:6QJbjDtSrVgDijIQ34l6Dx,https://api.spotify.com/v1/tracks/6QJbjDtSrVgDijIQ34l6Dx,https://api.spotify.com/v1/audio-analysis/6QJbjDtSrVgDijIQ34l6Dx,197336,4
3OwYYkWrCGzZkQm4kHk1kO,Poppin,Big Scarr,2021-04-16,AR,0.872,0.737,9,-7.235,1,0.408,0.0993,0.0,0.221,0.282,125.995,audio_features,spotify:track:3OwYYkWrCGzZkQm4kHk1kO,https://api.spotify.com/v1/tracks/3OwYYkWrCGzZkQm4kHk1kO,https://api.spotify.com/v1/audio-analysis/3OwYYkWrCGzZkQm4kHk1kO,126968,4
4FXSEdmbbeGmPIQltH27C8,Pop,La Oreja de Van Gogh,2000-09-07,AR,0.719,0.788,9,-6.428,1,0.0284,0.023,0.0,0.0918,0.751,133.58,audio_features,spotify:track:4FXSEdmbbeGmPIQltH27C8,https://api.spotify.com/v1/tracks/4FXSEdmbbeGmPIQltH27C8,https://api.spotify.com/v1/audio-analysis/4FXSEdmbbeGmPIQltH27C8,151867,4
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,Jack Harlow,2020-03-13,AR,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741,4
1p5yBB0npy3cdhaML7Crvf,Pop,"Michael Janisch, Rez Abbasi",2019-09-06,AR,0.355,0.192,9,-13.383,1,0.0326,0.827,0.118,0.115,0.168,94.04,audio_features,spotify:track:1p5yBB0npy3cdhaML7Crvf,https://api.spotify.com/v1/tracks/1p5yBB0npy3cdhaML7Crvf,https://api.spotify.com/v1/audio-analysis/1p5yBB0npy3cdhaML7Crvf,769920,3
7ciVVd4JFgUb5D38mMCkIA,rock your hips,"310babii, OHGEESY, BlueBucksClan",2024-05-03,AR,0.866,0.759,11,-6.55,0,0.221,0.047,0.0,0.102,0.762,104.997,audio_features,spotify:track:7ciVVd4JFgUb5D38mMCkIA,https://api.spotify.com/v1/tracks/7ciVVd4JFgUb5D38mMCkIA,https://api.spotify.com/v1/audio-analysis/7ciVVd4JFgUb5D38mMCkIA,178286,4
1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,Bailey Zimmerman,2023-01-11,AR,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,audio_features,spotify:track:1TE8AAk9koG0UJco6ZAUfx,https://api.spotify.com/v1/tracks/1TE8AAk9koG0UJco6ZAUfx,https://api.spotify.com/v1/audio-analysis/1TE8AAk9koG0UJco6ZAUfx,207541,3
6n9yCXvLhnYMgJIiIcMu7D,Rockstar,Nickelback,2005-09-26,US,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072,audio_features,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,https://api.spotify.com/v1/tracks/6n9yCXvLhnYMgJIiIcMu7D,https://api.spotify.com/v1/audio-analysis/6n9yCXvLhnYMgJIiIcMu7D,252040,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,1972-05-19,AR,0.601,0.532,10,-9.119,1,0.0286,0.433,5.95e-06,0.0925,0.342,136.576,audio_features,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",2018-04-27,AR,0.585,0.52,5,-6.136,0,0.0713,0.124,7.75e-05,0.131,0.129,159.798,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,2002-11-04,AR,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,audio_features,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,267267,4
50KucaDoVIZ6Uhyt52gNbQ,Rockstar,Los Master Plus,2024-05-24,AR,0.674,0.707,7,-5.26,0,0.0442,0.534,1.24e-06,0.0752,0.958,175.294,audio_features,spotify:track:50KucaDoVIZ6Uhyt52gNbQ,https://api.spotify.com/v1/tracks/50KucaDoVIZ6Uhyt52gNbQ,https://api.spotify.com/v1/audio-analysis/50KucaDoVIZ6Uhyt52gNbQ,167131,5
6YOfGIE6iFxC7G8OlGGvzW,ROCKSTAR,Junior H,2023-10-05,AR,0.761,0.658,11,-7.188,1,0.0429,0.292,1.55e-06,0.137,0.895,125.036,audio_features,spotify:track:6YOfGIE6iFxC7G8OlGGvzW,https://api.spotify.com/v1/tracks/6YOfGIE6iFxC7G8OlGGvzW,https://api.spotify.com/v1/audio-analysis/6YOfGIE6iFxC7G8OlGGvzW,168677,3
1qzY5ylnKRI3RzkMfEfBcb,Rocky Theme,Gonna Fly Now,2014-08-30,AR,0.328,0.969,5,-3.591,1,0.121,0.0082,0.926,0.224,0.322,97.417,audio_features,spotify:track:1qzY5ylnKRI3RzkMfEfBcb,https://api.spotify.com/v1/tracks/1qzY5ylnKRI3RzkMfEfBcb,https://api.spotify.com/v1/audio-analysis/1qzY5ylnKRI3RzkMfEfBcb,164861,4
1orVKbp6vqtfAPOmvRofVq,Rock'n Me,Steve Miller Band,1976-01-01,AR,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,audio_features,spotify:track:1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq,187067,4
2Q5wSOwq6BDSu7sSVMNrtT,Rock Lobster,The B-52's,1979-07-11,AR,0.592,0.882,8,-8.315,1,0.0468,0.00884,0.0155,0.0506,0.442,92.157,audio_features,spotify:track:2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/tracks/2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/audio-analysis/2Q5wSOwq6BDSu7sSVMNrtT,409400,4
7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,1979-08-10,AR,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,audio_features,spotify:track:7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/tracks/7oOOI85fVQvVnK5ynNMdW7,https://api.spotify.com/v1/audio-analysis/7oOOI85fVQvVnK5ynNMdW7,220627,4
20dkebBtPR4AJ8vVos41Gw,Rock Salt and Nails (Live),Tyler Childers,2018-06-29,AR,0.449,0.296,0,-12.608,1,0.0361,0.892,0.000755,0.892,0.139,139.828,audio_features,spotify:track:20dkebBtPR4AJ8vVos41Gw,https://api.spotify.com/v1/tracks/20dkebBtPR4AJ8vVos41Gw,https://api.spotify.com/v1/audio-analysis/20dkebBtPR4AJ8vVos41Gw,194813,3
45sDIKapDyxPl307QpEAwl,Rocketeer,"Far East Movement, Ryan Tedder, Ruff Loaderz",2010-01-01,CA,0.664,0.845,4,-6.115,0,0.0462,0.181,0.0,0.267,0.357,96.005,audio_features,spotify:track:45sDIKapDyxPl307QpEAwl,https://api.spotify.com/v1/tracks/45sDIKapDyxPl307QpEAwl,https://api.spotify.com/v1/audio-analysis/45sDIKapDyxPl307QpEAwl,211253,4
