track_id,name,artist,album,release_date,energy,valence,tempo,danceability,language,id,artists,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,type,uri,track_href,analysis_url,duration_ms,time_signature
,One Of Them Girls,,,2020-11-20,0.79,0.808,95.981,0.643,AR,6uyiyatWPCqC59Mm4rO8xL,Lee Brice,4.0,-6.079,1.0,0.0461,0.29,0.0,0.107,audio_features,spotify:track:6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/tracks/6uyiyatWPCqC59Mm4rO8xL,https://api.spotify.com/v1/audio-analysis/6uyiyatWPCqC59Mm4rO8xL,188893.0,4.0
,Country,,,2018-06-01,0.677,0.877,184.03,0.609,AR,7jAk0PS7S4kPdNqKasRvAQ,Sam Evian,9.0,-8.361,1.0,0.0304,0.176,0.304,0.153,audio_features,spotify:track:7jAk0PS7S4kPdNqKasRvAQ,https://api.spotify.com/v1/tracks/7jAk0PS7S4kPdNqKasRvAQ,https://api.spotify.com/v1/audio-analysis/7jAk0PS7S4kPdNqKasRvAQ,167799.0,3.0
,Country Club,,,1990,0.57,0.76,126.478,0.805,AR,6o7BCdJjGvHBBPMb4ZrA68,Travis Tritt,4.0,-8.215,1.0,0.0272,0.194,1.46e-05,0.106,audio_features,spotify:track:6o7BCdJjGvHBBPMb4ZrA68,https://api.spotify.com/v1/tracks/6o7BCdJjGvHBBPMb4ZrA68,https://api.spotify.com/v1/audio-analysis/6o7BCdJjGvHBBPMb4ZrA68,190800.0,4.0
,I Can Feel It,,,2023-09-21,0.866,0.55,116.004,0.529,AR,2eGvz6O6tVnh9nKiitDEhZ,Kane Brown,3.0,-5.816,0.0,0.0452,0.00281,0.00526,0.0287,audio_features,spotify:track:2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/tracks/2eGvz6O6tVnh9nKiitDEhZ,https://api.spotify.com/v1/audio-analysis/2eGvz6O6tVnh9nKiitDEhZ,163600.0,4.0
,Country,,,2017-05-05,0.785,0.639,87.919,0.612,AR,270L3EaWQaOwq4tQjpkeNz,Upchurch,8.0,-5.765,1.0,0.0379,0.143,0.0,0.0853,audio_features,spotify:track:270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/tracks/270L3EaWQaOwq4tQjpkeNz,https://api.spotify.com/v1/audio-analysis/270L3EaWQaOwq4tQjpkeNz,159073.0,4.0
,Country Road - 2019 Remaster,,,1970-02-01,0.297,0.677,156.059,0.52,AR,2OBaVeRFXblWxoZHC4sryf,James Taylor,2.0,-17.211,1.0,0.0449,0.753,0.000562,0.109,audio_features,spotify:track:2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/tracks/2OBaVeRFXblWxoZHC4sryf,https://api.spotify.com/v1/audio-analysis/2OBaVeRFXblWxoZHC4sryf,202267.0,4.0
,The Kind of Love We Make,,,2022-06-17,0.745,0.464,102.025,0.608,AR,28n8z9IQKyjMPxmvYMBqZa,Luke Combs,1.0,-4.13,1.0,0.0277,0.0226,6.47e-06,0.0942,audio_features,spotify:track:28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/tracks/28n8z9IQKyjMPxmvYMBqZa,https://api.spotify.com/v1/audio-analysis/28n8z9IQKyjMPxmvYMBqZa,224427.0,4.0
,Country,,,2018-01-19,0.264,0.152,110.048,0.532,AR,5n06Jroq3ruFU5WJYnN8JO,Porches,2.0,-9.934,1.0,0.0272,0.599,0.000713,0.19,audio_features,spotify:track:5n06Jroq3ruFU5WJYnN8JO,https://api.spotify.com/v1/tracks/5n06Jroq3ruFU5WJYnN8JO,https://api.spotify.com/v1/audio-analysis/5n06Jroq3ruFU5WJYnN8JO,112591.0,4.0
,Country Again,,,2021-04-30,0.481,0.248,147.886,0.467,AR,3CiF9D8iuVhZWDvvjf8HpG,Thomas Rhett,2.0,-6.947,1.0,0.0255,0.227,0.000189,0.11,audio_features,spotify:track:3CiF9D8iuVhZWDvvjf8HpG,https://api.spotify.com/v1/tracks/3CiF9D8iuVhZWDvvjf8HpG,https://api.spotify.com/v1/audio-analysis/3CiF9D8iuVhZWDvvjf8HpG,221240.0,4.0
,Mamaw's House,,,2023-09-28,0.704,0.422,89.985,0.559,AR,3eNOyXmzuA46bUvi8FkIoW,"Thomas Rhett, Morgan Wallen",2.0,-7.686,1.0,0.0338,0.0177,0.0,0.0821,audio_features,spotify:track:3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/tracks/3eNOyXmzuA46bUvi8FkIoW,https://api.spotify.com/v1/audio-analysis/3eNOyXmzuA46bUvi8FkIoW,187269.0,4.0
,Country,,,2016-10-07,0.646,0.578,104.95,0.634,AR,2IXMjOFeM8ThwRjDIjNjtO,Mo Pitney,3.0,-7.586,1.0,0.0242,0.146,2.05e-05,0.345,audio_features,spotify:track:2IXMjOFeM8ThwRjDIjNjtO,https://api.spotify.com/v1/tracks/2IXMjOFeM8ThwRjDIjNjtO,https://api.spotify.com/v1/audio-analysis/2IXMjOFeM8ThwRjDIjNjtO,196253.0,4.0
,Electronic Girl,,,2017-03-03,0.687,0.768,122.053,0.703,AR,3jLdAQ7guhHOppAj02RJmW,Chinese Football,9.0,-6.844,1.0,0.0298,0.0158,0.0254,0.2,audio_features,spotify:track:3jLdAQ7guhHOppAj02RJmW,https://api.spotify.com/v1/tracks/3jLdAQ7guhHOppAj02RJmW,https://api.spotify.com/v1/audio-analysis/3jLdAQ7guhHOppAj02RJmW,310432.0,4.0
,Electronica,,,2024-01-05,0.937,0.932,150.009,0.622,AR,2dNLDlWXC9S1fWMy4rekFF,MELVV,8.0,-1.645,1.0,0.0468,0.0131,0.172,0.209,audio_features,spotify:track:2dNLDlWXC9S1fWMy4rekFF,https://api.spotify.com/v1/tracks/2dNLDlWXC9S1fWMy4rekFF,https://api.spotify.com/v1/audio-analysis/2dNLDlWXC9S1fWMy4rekFF,116800.0,3.0
,Electronic,,,2024-04-16,0.507,0.599,83.334,0.813,AR,50fCZuRi2eI1SMeBy3OOON,"Jorvik Blais, Perrin Wilder",1.0,-8.473,1.0,0.469,0.174,0.0,0.133,audio_features,spotify:track:50fCZuRi2eI1SMeBy3OOON,https://api.spotify.com/v1/tracks/50fCZuRi2eI1SMeBy3OOON,https://api.spotify.com/v1/audio-analysis/50fCZuRi2eI1SMeBy3OOON,241601.0,4.0
,Electronic Vipes,,,2024-02-05,0.389,0.62,140.015,0.583,AR,3pRD9JnEysB5cuwZGzenCk,Dj CLINGY B,4.0,-22.512,1.0,0.0308,0.045,0.512,0.193,audio_features,spotify:track:3pRD9JnEysB5cuwZGzenCk,https://api.spotify.com/v1/tracks/3pRD9JnEysB5cuwZGzenCk,https://api.spotify.com/v1/audio-analysis/3pRD9JnEysB5cuwZGzenCk,137115.0,4.0
,Atmospheric River,,,2024-05-10,0.76,0.106,106.993,0.664,AR,0824gOnEV9CViOY2tnjdTe,Electronic Visions,9.0,-8.704,0.0,0.0341,0.688,0.931,0.101,audio_features,spotify:track:0824gOnEV9CViOY2tnjdTe,https://api.spotify.com/v1/tracks/0824gOnEV9CViOY2tnjdTe,https://api.spotify.com/v1/audio-analysis/0824gOnEV9CViOY2tnjdTe,194019.0,4.0
,Electronic,,,2022-09-23,0.648,0.671,100.019,0.656,AR,5SrAVmdwYB1gap1EEk5j6H,Burhan Kulle,2.0,-7.948,0.0,0.0313,0.234,0.9,0.159,audio_features,spotify:track:5SrAVmdwYB1gap1EEk5j6H,https://api.spotify.com/v1/tracks/5SrAVmdwYB1gap1EEk5j6H,https://api.spotify.com/v1/audio-analysis/5SrAVmdwYB1gap1EEk5j6H,175875.0,4.0
,ELECTRONICS,,,2024-03-15,0.368,0.126,114.912,0.731,AR,3gtUhq0nuXIFYFOspRIBf4,DC The Don,2.0,-12.428,1.0,0.0532,0.28,0.0,0.134,audio_features,spotify:track:3gtUhq0nuXIFYFOspRIBf4,https://api.spotify.com/v1/tracks/3gtUhq0nuXIFYFOspRIBf4,https://api.spotify.com/v1/audio-analysis/3gtUhq0nuXIFYFOspRIBf4,216942.0,4.0
,Tales of Forgotten Biomes,,,2024-02-09,0.642,0.051,169.98,0.646,AR,5jmKJOdZlXSicS4ZhPDopK,Electronic Visions,8.0,-8.72,1.0,0.0371,0.175,0.865,0.112,audio_features,spotify:track:5jmKJOdZlXSicS4ZhPDopK,https://api.spotify.com/v1/tracks/5jmKJOdZlXSicS4ZhPDopK,https://api.spotify.com/v1/audio-analysis/5jmKJOdZlXSicS4ZhPDopK,206118.0,4.0
,Electronic,,,2013-08-22,0.328,0.261,119.993,0.461,AR,47t30Tl0EkQeiNbGFRANay,Mind Amend,5.0,-25.31,1.0,0.0331,0.781,0.84,0.0986,audio_features,spotify:track:47t30Tl0EkQeiNbGFRANay,https://api.spotify.com/v1/tracks/47t30Tl0EkQeiNbGFRANay,https://api.spotify.com/v1/audio-analysis/47t30Tl0EkQeiNbGFRANay,1500004.0,4.0
,Electronic Memories (feat. Mickey Kojak),,,2018-10-05,0.926,0.574,100.014,0.602,AR,2viJufnGlsjR1X51CEHpeg,"k?d, Mickey Kojak",5.0,-1.62,0.0,0.0897,0.0992,0.0449,0.241,audio_features,spotify:track:2viJufnGlsjR1X51CEHpeg,https://api.spotify.com/v1/tracks/2viJufnGlsjR1X51CEHpeg,https://api.spotify.com/v1/audio-analysis/2viJufnGlsjR1X51CEHpeg,237347.0,4.0
,Electronic Love,,,2024-04-19,0.465,0.258,126.0,0.696,AR,6tPIl8JG8ng8EmheVH557F,"Devan, RUDEY",9.0,-9.478,1.0,0.0486,0.611,0.00041,0.15,audio_features,spotify:track:6tPIl8JG8ng8EmheVH557F,https://api.spotify.com/v1/tracks/6tPIl8JG8ng8EmheVH557F,https://api.spotify.com/v1/audio-analysis/6tPIl8JG8ng8EmheVH557F,139684.0,4.0
,Electronic,,,2023-11-21,0.411,0.622,119.991,0.64,AR,6urOIcZ2qXJCmQIAZX3SvA,Ko Nge Gyi,3.0,-13.878,1.0,0.0348,0.0228,0.966,0.367,audio_features,spotify:track:6urOIcZ2qXJCmQIAZX3SvA,https://api.spotify.com/v1/tracks/6urOIcZ2qXJCmQIAZX3SvA,https://api.spotify.com/v1/audio-analysis/6urOIcZ2qXJCmQIAZX3SvA,298182.0,4.0
,Electronic Sound Pictures,,,2013-06-24,0.477,0.491,97.012,0.701,AR,3GJlhu1SfJCCBpFo4aiIxb,Jon Kennedy,1.0,-11.582,0.0,0.0277,0.633,0.783,0.19,audio_features,spotify:track:3GJlhu1SfJCCBpFo4aiIxb,https://api.spotify.com/v1/tracks/3GJlhu1SfJCCBpFo4aiIxb,https://api.spotify.com/v1/audio-analysis/3GJlhu1SfJCCBpFo4aiIxb,224532.0,4.0
,Electronic Weeping - Early Version,,,2022-08-02,0.272,0.0389,120.759,0.737,AR,2WINZAv4OUcunsOGC3BbuR,Space Music Redux,4.0,-15.335,0.0,0.208,0.00622,0.781,0.105,audio_features,spotify:track:2WINZAv4OUcunsOGC3BbuR,https://api.spotify.com/v1/tracks/2WINZAv4OUcunsOGC3BbuR,https://api.spotify.com/v1/audio-analysis/2WINZAv4OUcunsOGC3BbuR,55500.0,4.0
,Electronic,,,2021-10-15,0.538,0.154,109.753,0.351,AR,4FKHPzTDNHrktxk7qBjm83,5ht the Band,7.0,-3.558,1.0,0.0469,0.273,0.742,0.186,audio_features,spotify:track:4FKHPzTDNHrktxk7qBjm83,https://api.spotify.com/v1/tracks/4FKHPzTDNHrktxk7qBjm83,https://api.spotify.com/v1/audio-analysis/4FKHPzTDNHrktxk7qBjm83,67360.0,3.0
,ELECTRÓNICA,,,2021-11-27,0.93,0.827,114.896,0.564,AR,0umbzRjaU3fpE9sWUEdPIe,El Metrolo,10.0,-1.942,0.0,0.0424,0.221,3.09e-06,0.085,audio_features,spotify:track:0umbzRjaU3fpE9sWUEdPIe,https://api.spotify.com/v1/tracks/0umbzRjaU3fpE9sWUEdPIe,https://api.spotify.com/v1/audio-analysis/0umbzRjaU3fpE9sWUEdPIe,185808.0,4.0
,Electronica IM02,,,2023-08-03,0.918,0.766,155.026,0.445,AR,0JbYB54QiwRAAUY8qNp8fx,"ScaryON, BassnPanda, Atomic Heart",11.0,-8.792,0.0,0.0364,8.14e-05,0.723,0.396,audio_features,spotify:track:0JbYB54QiwRAAUY8qNp8fx,https://api.spotify.com/v1/tracks/0JbYB54QiwRAAUY8qNp8fx,https://api.spotify.com/v1/audio-analysis/0JbYB54QiwRAAUY8qNp8fx,180739.0,4.0
,Electronic,,,2024-04-11,0.916,0.453,163.965,0.566,AR,6xGgDE7TSvGwhOKBdv9dMH,DJ Energy,1.0,-12.125,1.0,0.0701,0.00572,0.00677,0.37,audio_features,spotify:track:6xGgDE7TSvGwhOKBdv9dMH,https://api.spotify.com/v1/tracks/6xGgDE7TSvGwhOKBdv9dMH,https://api.spotify.com/v1/audio-analysis/6xGgDE7TSvGwhOKBdv9dMH,143752.0,4.0
,Electronica In Velvet Room,,,2008-07-23,0.756,0.948,128.008,0.639,AR,7DAXfp0cSOTnUjhxrbtSOi,アトラスサウンドチーム,2.0,-6.462,1.0,0.0472,0.00682,0.783,0.0349,audio_features,spotify:track:7DAXfp0cSOTnUjhxrbtSOi,https://api.spotify.com/v1/tracks/7DAXfp0cSOTnUjhxrbtSOi,https://api.spotify.com/v1/audio-analysis/7DAXfp0cSOTnUjhxrbtSOi,285200.0,4.0
,The Ex On,,,2023-09-27,0.669,0.39,142.599,0.782,AR,66ki1fRLcKHaS8Q5GTTvYy,Electronic Music Exploration,2.0,-14.324,1.0,0.0726,0.00342,0.939,0.103,audio_features,spotify:track:66ki1fRLcKHaS8Q5GTTvYy,https://api.spotify.com/v1/tracks/66ki1fRLcKHaS8Q5GTTvYy,https://api.spotify.com/v1/audio-analysis/66ki1fRLcKHaS8Q5GTTvYy,209500.0,4.0
,electronic,,,2022-10-18,0.43,0.888,119.974,0.724,AR,4doM04Rj4iPpRcYcRzQw8X,Pinkowski,4.0,-12.925,0.0,0.0335,0.000732,0.903,0.123,audio_features,spotify:track:4doM04Rj4iPpRcYcRzQw8X,https://api.spotify.com/v1/tracks/4doM04Rj4iPpRcYcRzQw8X,https://api.spotify.com/v1/audio-analysis/4doM04Rj4iPpRcYcRzQw8X,76954.0,4.0
,Electronic Lover,,,2010-06-15,0.758,0.748,110.075,0.653,AR,4GnZr9MZvLlOKj4k0wkYV5,Breathe Electric,10.0,-5.169,0.0,0.104,0.189,0.0,0.382,audio_features,spotify:track:4GnZr9MZvLlOKj4k0wkYV5,https://api.spotify.com/v1/tracks/4GnZr9MZvLlOKj4k0wkYV5,https://api.spotify.com/v1/audio-analysis/4GnZr9MZvLlOKj4k0wkYV5,192000.0,4.0
,Glass Cube,,,2023-08-11,0.664,0.112,110.015,0.741,AR,1CWjUY7Shjos2MFBzv9QZc,"Electronic Visions, John Dunder",2.0,-6.766,0.0,0.029,0.672,0.864,0.109,audio_features,spotify:track:1CWjUY7Shjos2MFBzv9QZc,https://api.spotify.com/v1/tracks/1CWjUY7Shjos2MFBzv9QZc,https://api.spotify.com/v1/audio-analysis/1CWjUY7Shjos2MFBzv9QZc,248727.0,4.0
,Electronic,,,2022-06-17,0.987,0.874,129.982,0.707,AR,0K5dMpBtt4W8n46f5tbhRi,A'Gun,11.0,-3.559,0.0,0.07,0.0174,0.408,0.139,audio_features,spotify:track:0K5dMpBtt4W8n46f5tbhRi,https://api.spotify.com/v1/tracks/0K5dMpBtt4W8n46f5tbhRi,https://api.spotify.com/v1/audio-analysis/0K5dMpBtt4W8n46f5tbhRi,236986.0,4.0
,Electronic Soundscape Tranquility,,,2022-06-24,0.0276,0.0378,113.853,0.165,AR,5XWNGPV1E4vz32RyQDM5I2,The Quiet Path,0.0,-25.563,1.0,0.0511,0.927,0.985,0.109,audio_features,spotify:track:5XWNGPV1E4vz32RyQDM5I2,https://api.spotify.com/v1/tracks/5XWNGPV1E4vz32RyQDM5I2,https://api.spotify.com/v1/audio-analysis/5XWNGPV1E4vz32RyQDM5I2,112000.0,4.0
,Electronic Weeping,,,2022-08-02,0.357,0.0818,122.704,0.679,AR,011xi5YItcf5YBnqFH1Etk,Space Music Redux,7.0,-15.428,1.0,0.136,0.3,0.623,0.121,audio_features,spotify:track:011xi5YItcf5YBnqFH1Etk,https://api.spotify.com/v1/tracks/011xi5YItcf5YBnqFH1Etk,https://api.spotify.com/v1/audio-analysis/011xi5YItcf5YBnqFH1Etk,61500.0,4.0
,Electronic,,,2023-01-13,0.189,0.069,78.618,0.17,AR,1jL3EvldCmm1kQP4amz7xs,"Music of Nature, Relaxing Piano Music Cool, Water Effects Center",10.0,-16.775,1.0,0.0476,0.888,0.875,0.277,audio_features,spotify:track:1jL3EvldCmm1kQP4amz7xs,https://api.spotify.com/v1/tracks/1jL3EvldCmm1kQP4amz7xs,https://api.spotify.com/v1/audio-analysis/1jL3EvldCmm1kQP4amz7xs,120000.0,3.0
,Electronic Renaissance,,,1996-06-06,0.891,0.247,176.956,0.166,AR,1WvPGcBaRNQ7dztD7Dmmqk,Belle and Sebastian,0.0,-6.962,1.0,0.0793,0.258,0.00016,0.106,audio_features,spotify:track:1WvPGcBaRNQ7dztD7Dmmqk,https://api.spotify.com/v1/tracks/1WvPGcBaRNQ7dztD7Dmmqk,https://api.spotify.com/v1/audio-analysis/1WvPGcBaRNQ7dztD7Dmmqk,290920.0,4.0
,Electronics Dept.,,,2024-02-23,0.533,0.463,147.016,0.705,AR,7GkHpXXRh7JJjnZzu4jSnf,Wave Collector,2.0,-11.06,0.0,0.0365,0.244,0.741,0.0957,audio_features,spotify:track:7GkHpXXRh7JJjnZzu4jSnf,https://api.spotify.com/v1/tracks/7GkHpXXRh7JJjnZzu4jSnf,https://api.spotify.com/v1/audio-analysis/7GkHpXXRh7JJjnZzu4jSnf,188980.0,4.0
,electronic,,,2023-11-24,0.177,0.086,129.992,0.612,AR,1IYX0E2sCHZLkfMbRBkpzp,Electronic Ecstasy,1.0,-27.645,1.0,0.0558,0.884,0.945,0.0983,audio_features,spotify:track:1IYX0E2sCHZLkfMbRBkpzp,https://api.spotify.com/v1/tracks/1IYX0E2sCHZLkfMbRBkpzp,https://api.spotify.com/v1/audio-analysis/1IYX0E2sCHZLkfMbRBkpzp,45322.0,4.0
,Electronic Circus Weapon,,,2022-03-11,0.964,0.105,129.978,0.633,AR,4CBAKSus371zX1icqqyyUC,Dada Life,7.0,-4.91,1.0,0.114,0.00304,0.824,0.316,audio_features,spotify:track:4CBAKSus371zX1icqqyyUC,https://api.spotify.com/v1/tracks/4CBAKSus371zX1icqqyyUC,https://api.spotify.com/v1/audio-analysis/4CBAKSus371zX1icqqyyUC,212336.0,4.0
,Electropleasure,,,2023-09-27,0.51,0.306,125.359,0.711,AR,3SzmoiHQLY3wYqDWurVWTO,Electronic Music Exploration,1.0,-13.292,1.0,0.217,0.321,0.608,0.0759,audio_features,spotify:track:3SzmoiHQLY3wYqDWurVWTO,https://api.spotify.com/v1/tracks/3SzmoiHQLY3wYqDWurVWTO,https://api.spotify.com/v1/audio-analysis/3SzmoiHQLY3wYqDWurVWTO,82000.0,4.0
,Electronic,,,2023-02-01,0.905,0.211,159.954,0.397,AR,0dJ2XvnUNk1BzvKAkXEIL9,"JNXD, Drean",9.0,-5.18,0.0,0.253,0.0215,0.0,0.163,audio_features,spotify:track:0dJ2XvnUNk1BzvKAkXEIL9,https://api.spotify.com/v1/tracks/0dJ2XvnUNk1BzvKAkXEIL9,https://api.spotify.com/v1/audio-analysis/0dJ2XvnUNk1BzvKAkXEIL9,204562.0,4.0
,Electronic Rhythm,,,2024-05-13,0.317,0.31,108.979,0.667,AR,4mLKUq9iKqLKimKGHZRpkb,Kid Cecille,11.0,-20.721,0.0,0.0358,0.33,0.707,0.112,audio_features,spotify:track:4mLKUq9iKqLKimKGHZRpkb,https://api.spotify.com/v1/tracks/4mLKUq9iKqLKimKGHZRpkb,https://api.spotify.com/v1/audio-analysis/4mLKUq9iKqLKimKGHZRpkb,142206.0,4.0
,electronic calm,,,2024-05-29,0.298,0.217,132.999,0.774,AR,2xxjtLFkrRutG0sMSHhv0v,DJ Calabasas,1.0,-18.041,1.0,0.104,0.748,0.97,0.102,audio_features,spotify:track:2xxjtLFkrRutG0sMSHhv0v,https://api.spotify.com/v1/tracks/2xxjtLFkrRutG0sMSHhv0v,https://api.spotify.com/v1/audio-analysis/2xxjtLFkrRutG0sMSHhv0v,71340.0,4.0
,Electronic,,,2023-08-09,0.811,0.965,140.036,0.772,AR,0Z6fnBHUEUu1ik22d5Sa4U,Jamix Project,0.0,-6.033,1.0,0.111,0.0338,0.708,0.0794,audio_features,spotify:track:0Z6fnBHUEUu1ik22d5Sa4U,https://api.spotify.com/v1/tracks/0Z6fnBHUEUu1ik22d5Sa4U,https://api.spotify.com/v1/audio-analysis/0Z6fnBHUEUu1ik22d5Sa4U,156000.0,4.0
,Electronico,,,2024-04-10,0.538,0.57,99.949,0.753,AR,2nvDl9J6zlrfg9c7vN54nZ,Kapyrecords,5.0,-11.221,1.0,0.0897,0.00224,0.0848,0.333,audio_features,spotify:track:2nvDl9J6zlrfg9c7vN54nZ,https://api.spotify.com/v1/tracks/2nvDl9J6zlrfg9c7vN54nZ,https://api.spotify.com/v1/audio-analysis/2nvDl9J6zlrfg9c7vN54nZ,133492.0,4.0
,The Ex Pop,,,2023-09-27,0.532,0.435,152.611,0.801,AR,0ghAUGZZ54QxShe592XjN0,Electronic Music Exploration,3.0,-10.793,0.0,0.11,0.0192,0.922,0.102,audio_features,spotify:track:0ghAUGZZ54QxShe592XjN0,https://api.spotify.com/v1/tracks/0ghAUGZZ54QxShe592XjN0,https://api.spotify.com/v1/audio-analysis/0ghAUGZZ54QxShe592XjN0,116000.0,4.0
,Electronic,,,1996-12-20,0.844,0.0996,100.907,0.486,AR,38IyEcgetRoZ8n2pYG5Mbj,Astral Projection,4.0,-12.236,1.0,0.034,0.00107,0.818,0.114,audio_features,spotify:track:38IyEcgetRoZ8n2pYG5Mbj,https://api.spotify.com/v1/tracks/38IyEcgetRoZ8n2pYG5Mbj,https://api.spotify.com/v1/audio-analysis/38IyEcgetRoZ8n2pYG5Mbj,544933.0,4.0
,Electronic Euphoria,,,2024-04-30,0.925,0.0724,128.217,0.739,AR,3wtW38Hw4nZS9DgkL5vMF4,The Sonero of the bay,2.0,-12.741,1.0,0.0454,0.00344,0.843,0.143,audio_features,spotify:track:3wtW38Hw4nZS9DgkL5vMF4,https://api.spotify.com/v1/tracks/3wtW38Hw4nZS9DgkL5vMF4,https://api.spotify.com/v1/audio-analysis/3wtW38Hw4nZS9DgkL5vMF4,205939.0,4.0
,Electronic Ecstasy,,,2024-02-22,0.876,0.94,124.039,0.724,AR,07HA5rDni4lkV1uWMQVLcZ,CROMHI,10.0,-9.698,0.0,0.0584,0.007,0.817,0.202,audio_features,spotify:track:07HA5rDni4lkV1uWMQVLcZ,https://api.spotify.com/v1/tracks/07HA5rDni4lkV1uWMQVLcZ,https://api.spotify.com/v1/audio-analysis/07HA5rDni4lkV1uWMQVLcZ,123879.0,4.0
,Electronic,,,2019-05-02,0.778,0.538,119.978,0.66,AR,2A3bh6EZDqBA3jqv2nToSp,John Traxx,0.0,-5.987,1.0,0.0496,0.455,0.00898,0.137,audio_features,spotify:track:2A3bh6EZDqBA3jqv2nToSp,https://api.spotify.com/v1/tracks/2A3bh6EZDqBA3jqv2nToSp,https://api.spotify.com/v1/audio-analysis/2A3bh6EZDqBA3jqv2nToSp,213700.0,4.0
,Electronica Revolution,,,2023-09-01,0.817,0.963,137.972,0.557,AR,6HpcEnSIEX8XZne9bcOkWC,the michael rd,0.0,-17.224,1.0,0.0363,0.117,0.761,0.127,audio_features,spotify:track:6HpcEnSIEX8XZne9bcOkWC,https://api.spotify.com/v1/tracks/6HpcEnSIEX8XZne9bcOkWC,https://api.spotify.com/v1/audio-analysis/6HpcEnSIEX8XZne9bcOkWC,166956.0,4.0
,Moon Shadow,,,2023-04-07,0.7,0.0395,89.996,0.622,AR,3lm5KFVOi3FLgQ97a5ctyx,Electronic Visions,7.0,-8.352,0.0,0.0398,0.272,0.914,0.0973,audio_features,spotify:track:3lm5KFVOi3FLgQ97a5ctyx,https://api.spotify.com/v1/tracks/3lm5KFVOi3FLgQ97a5ctyx,https://api.spotify.com/v1/audio-analysis/3lm5KFVOi3FLgQ97a5ctyx,218667.0,4.0
,Electronic,,,2015-04-08,0.481,0.0282,119.99,0.517,AR,0hENAKSpfMW5th2cYqJl6r,Mind Amend,5.0,-21.201,1.0,0.0529,0.689,0.91,0.109,audio_features,spotify:track:0hENAKSpfMW5th2cYqJl6r,https://api.spotify.com/v1/tracks/0hENAKSpfMW5th2cYqJl6r,https://api.spotify.com/v1/audio-analysis/0hENAKSpfMW5th2cYqJl6r,3600014.0,4.0
,Electronic Escape,,,2024-03-27,0.676,0.24,128.006,0.722,AR,6AGat5KuHCnHbO1xQxiYmJ,Weeks Block,2.0,-13.242,0.0,0.0419,0.000146,0.868,0.0716,audio_features,spotify:track:6AGat5KuHCnHbO1xQxiYmJ,https://api.spotify.com/v1/tracks/6AGat5KuHCnHbO1xQxiYmJ,https://api.spotify.com/v1/audio-analysis/6AGat5KuHCnHbO1xQxiYmJ,135008.0,4.0
,Electronic Kisses - NEXO REMIX,,,2024-06-14,0.999,0.409,95.039,0.533,AR,0AZnPuL41XVTck80ijnfHy,"EBE Company, NEXO",5.0,-0.331,0.0,0.0499,0.0542,0.0021,0.096,audio_features,spotify:track:0AZnPuL41XVTck80ijnfHy,https://api.spotify.com/v1/tracks/0AZnPuL41XVTck80ijnfHy,https://api.spotify.com/v1/audio-analysis/0AZnPuL41XVTck80ijnfHy,182528.0,4.0
,Electronic,,,2010-03-23,0.604,0.595,116.994,0.699,AR,1wRtccy7MDDjTXOcBptg8J,TQ,6.0,-10.764,1.0,0.0816,0.0219,0.0,0.401,audio_features,spotify:track:1wRtccy7MDDjTXOcBptg8J,https://api.spotify.com/v1/tracks/1wRtccy7MDDjTXOcBptg8J,https://api.spotify.com/v1/audio-analysis/1wRtccy7MDDjTXOcBptg8J,239073.0,4.0
,Electronic Dream,,,2011-06-14,0.961,0.435,171.885,0.351,AR,4EZNsCMqJDmZT8d8nOv1eh,araabMUZIK,6.0,-0.587,1.0,0.521,0.255,0.0,0.257,audio_features,spotify:track:4EZNsCMqJDmZT8d8nOv1eh,https://api.spotify.com/v1/tracks/4EZNsCMqJDmZT8d8nOv1eh,https://api.spotify.com/v1/audio-analysis/4EZNsCMqJDmZT8d8nOv1eh,152159.0,5.0
,Fast Dancing,,,2023-09-27,0.832,0.136,157.587,0.739,AR,1PBMFTMl6Rvp7ydYeZWbrO,Electronic Music Exploration,0.0,-13.437,1.0,0.269,0.0046,0.948,0.212,audio_features,spotify:track:1PBMFTMl6Rvp7ydYeZWbrO,https://api.spotify.com/v1/tracks/1PBMFTMl6Rvp7ydYeZWbrO,https://api.spotify.com/v1/audio-analysis/1PBMFTMl6Rvp7ydYeZWbrO,119000.0,4.0
,R&B Shit (feat. A Boogie Wit da Hoodie),,,2020-12-18,0.458,0.496,99.218,0.542,AR,70C5mlnBodNJqRYpQi7O9x,"J.I the Prince of N.Y, A Boogie Wit da Hoodie",6.0,-10.885,0.0,0.386,0.493,0.0,0.0875,audio_features,spotify:track:70C5mlnBodNJqRYpQi7O9x,https://api.spotify.com/v1/tracks/70C5mlnBodNJqRYpQi7O9x,https://api.spotify.com/v1/audio-analysis/70C5mlnBodNJqRYpQi7O9x,212695.0,4.0
